,Unnamed: 0,datetime,FIC2003_valeur,LI2001_valeur,MX2001_valeur,MX2002A_valeur,MX2002B_valeur,MX2002C_valeur,MX2002D_valeur,MX2003A_valeur,MX2003B_valeur,MX2003C_valeur,temperature_ext,TI2001__2_valeur
1038,6101938,2025-05-29 06:11:30,42.10792653272106,37.79189105086278,10.542600154876698,138.7879028320312,132.2312927246094,111.62173461914072,98.38932545979836,106.4001999,116.76206715901706,79.7779769897461,20.8,26.16693103684407
1039,6101939,2025-05-29 06:11:40,42.111996401647104,37.79302094008892,10.552057902018232,140.98139953613284,130.2325286865235,110.54486846923832,102.1127014160156,114.2204971,115.9514338175456,86.35843658447266,20.8,26.16696913569189
1040,6101940,2025-05-29 06:11:50,42.116066270573135,37.79415082931517,10.561515649159745,143.1748962402344,128.2337646484376,109.4680023193359,100.69108963012695,114.15492245000006,115.1408004760742,83.9758021036784,20.8,26.167007234539664
1041,6101941,2025-05-29 06:12:00,42.12013613949918,37.79528071854135,10.57097339630126,155.2570037841797,126.2350006103516,110.62036895751946,99.26947784423828,114.08934780000008,116.65716807047528,81.59316762288411,20.8,26.167045333387485
1042,6101942,2025-05-29 06:12:10,42.12420600842518,37.79641060776762,10.580431143442784,147.5917053222656,125.480000813802,111.77273559570328,102.1364974975586,114.02377314999995,118.17353566487648,79.21053314208984,20.8,26.16708343223532
1043,6101943,2025-05-29 06:12:20,42.12827587735122,37.79754049699386,10.589888890584303,146.6678009033203,124.72500101725264,112.9251022338867,90.21539306640624,113.9581985,119.6899032592773,78.17101287841797,20.8,26.16712153108302
1044,6101944,2025-05-29 06:12:30,42.13234574627722,37.79867038622008,10.599346637725844,152.2946014404297,123.9700012207031,107.6440963745117,91.61165237426782,125.0018997,117.29850006103536,80.61484146118164,20.8,26.16715962993086
1045,6101945,2025-05-29 06:12:40,42.13641561520327,37.79980027544625,10.608804384867357,152.2528991699219,128.1155471801758,108.11348438262952,93.00791168212903,121.4971008,114.907096862793,83.05867004394531,20.8,26.16719772877865
1046,6101946,2025-05-29 06:12:50,42.140485484129336,37.800930164672565,10.618262132008873,129.5670013427734,132.2610931396484,108.58287239074691,94.4041709899904,111.5072021,117.8325500488282,78.77184295654297,20.8,26.16723582762649
1047,6101947,2025-05-29 06:13:00,42.14455535305535,37.802060053898735,10.62771987915039,149.0937957763672,124.4886016845703,109.05226039886448,95.80043029785156,116.1373978,120.7580032348633,81.24904632568364,20.8,26.16727392647424
1048,6101948,2025-05-29 06:13:10,42.14862522198138,37.80318994312494,10.63550768958198,148.5513000488281,126.07707595825194,109.5216484069822,91.21080780029295,131.6204987,120.87960243225112,83.72624969482422,20.8,26.16731202532208
1049,6101949,2025-05-29 06:13:20,42.15269509090736,37.80431983235116,10.643295500013553,125.9072036743164,127.66555023193378,109.99103641510024,95.78254699707033,127.0667038,121.00120162963869,83.52883605957038,20.8,26.16735012416985
1050,6101950,2025-05-29 06:13:30,42.156764959833424,37.80544972157748,10.65108331044514,143.0140075683594,129.2540245056152,110.46042442321767,97.70184707641606,138.0912933,121.1228008270263,83.33142242431641,20.8,26.16738822301761
1051,6101951,2025-05-29 06:13:40,42.16083482875949,37.80657961080359,10.65887112087673,147.0671997070312,130.8424987792969,110.92981243133556,99.62114715576172,116.8431015,121.2444000244141,83.13400878906255,20.8,26.167426321865413
1052,6101952,2025-05-29 06:13:50,42.1649046976855,37.807709500029866,10.666658931308314,142.9604034423828,126.443603515625,111.3992004394531,95.61564636230467,123.8526993,121.20624923706056,82.93659515380858,20.8,26.16746442071319
1053,6101953,2025-05-29 06:14:00,42.16897456661147,37.80883938925611,10.67444674173992,155.0066070556641,125.7701034545898,110.90049997965482,96.17594401041666,120.2621002,121.168098449707,82.73918151855469,20.8,26.16750251956107
1054,6101954,2025-05-29 06:14:10,42.173044435537584,37.80996927848224,10.682234552171488,151.4243011474609,125.0966033935547,110.40179951985662,96.73624165852864,108.4601974,116.6762008666992,79.2486801147461,20.8,26.16754061840881
1055,6101955,2025-05-29 06:14:20,42.1771143044636,37.81109916770848,10.690022362603084,136.779296875,122.5037002563477,109.9030990600586,97.29653930664062,114.03766373333352,118.0829010009766,81.75688171386719,20.8,26.16757871725658
1056,6101956,2025-05-29 06:14:30,42.1811841733896,37.81222905693481,10.69781017303467,145.97940063476562,127.93079757690433,107.5566329956055,82.1507568359375,119.61513006666672,111.9268035888672,77.30792999267578,20.8,26.16761681610443
1057,6101957,2025-05-29 06:14:40,42.18525404231562,37.81335894616099,10.708540153503426,155.1795043945312,133.3578948974609,105.21016693115234,97.8031768798828,125.1925964,117.9779968261719,80.29774475097663,20.8,26.167654914952244
1058,6101958,2025-05-29 06:14:50,42.18932391124163,37.81448883538718,10.719270133972184,151.0249938964844,122.4382019042969,102.8637008666992,97.96709442138685,133.4897003,117.63306427001952,83.28755950927734,20.8,26.167693013799976
