,datetime,FIC2003_valeur,LI2001_valeur,MX2001_valeur,MX2002A_valeur,MX2002B_valeur,MX2002C_valeur,MX2002D_valeur,MX2003A_valeur,MX2003B_valeur,MX2003C_valeur,temperature_ext,TI2001__2_valeur,panne_MX2002A,hour_sin,hour_cos,minute_sin,minute_cos,day_sin,day_cos,month_sin,month_cos,FIC2003_valeur_diff,MX2001_valeur_diff,MX2002A_valeur_diff,MX2002B_valeur_diff,MX2002C_valeur_diff,MX2002D_valeur_diff,MX2003A_valeur_diff,MX2003B_valeur_diff,MX2003C_valeur_diff,temperature_ext_diff,LI2001_valeur_diff,TI2001__2_valeur_diff
6100913,2025-05-29 03:20:40,41.968410004350446,39.131862044079256,10.778563181559257,157.1584014892578,132.2850036621094,109.45009994506852,96.86139678955078,123.9766998,119.2558975219727,83.20649337768543,18.2,26.41317524909969,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.004893912408618917,-0.0036567052205338513,6.044006347656222,-7.373199462890597,4.1187019348146094,1.533846537271998,-3.895797799999997,-2.9946060180664062,0.7009620666502769,0.0,-0.0067135976263230646,-0.00048346519474762317
6100914,2025-05-29 03:20:50,41.97330391675904,39.12514844645265,10.77490647633869,153.01879882812494,131.52799987792977,113.5688018798828,102.5000991821289,127.4577026,124.7682037353516,83.9074554443361,18.2,26.41269178390504,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.0048939124085976005,-0.0036567052205658257,-4.139602661132869,-0.7570037841796307,4.118701934814283,5.638702392578125,3.481002799999999,5.512306213378906,0.7009620666506606,0.0,-0.006713597626607282,-0.0004834651946516999
6100915,2025-05-29 03:21:00,41.97819782916764,39.11843484882627,10.771249771118168,148.8791961669922,130.77099609375,111.5720977783203,92.65921020507812,123.1278992,121.39215087890632,84.60841751098634,18.2,26.412208318710324,0,0.7071067811865476,0.7071067811865476,0.8090169943749475,-0.587785252292473,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.0048939124085976005,-0.003656705220523193,-4.139602661132756,-0.7570037841797728,-1.9967041015625,-9.840888977050781,-4.329803400000003,-3.376052856445284,0.7009620666502485,0.0,-0.006713597626379908,-0.00048346519471564875
6100916,2025-05-29 03:21:10,41.98309174157626,39.11172125119981,10.76759306589762,158.4815979003906,134.2400970458984,118.3552017211914,92.30158233642578,94.14530182,118.0160980224609,85.30937957763672,18.2,26.41172485351564,0,0.7071067811865476,0.7071067811865476,0.8090169943749475,-0.587785252292473,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.004893912408618917,-0.003656705220548062,9.602401733398409,3.469100952148409,6.783103942871108,-0.35762786865234375,-28.98259738,-3.376052856445426,0.7009620666503764,0.0,-0.006713597626458068,-0.0004834651946836743
6100917,2025-05-29 03:21:20,41.98798565398484,39.105007653573416,10.763936360677096,152.21704864501936,131.1822967529297,117.06770070393875,102.7981033325195,114.1442032,119.94255065917976,84.48062438964836,18.2,26.41124138832089,0,0.7071067811865476,0.7071067811865476,0.8090169943749475,-0.587785252292473,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.00489391240858339,-0.003656705220523193,-6.264549255371236,-3.0578002929687216,-1.2875010172526515,10.496520996093722,19.998901380000007,1.9264526367188637,-0.8287551879883637,0.0,-0.006713597626394119,-0.0004834651947511759
6100918,2025-05-29 03:21:30,41.99287956639342,39.09829405594692,10.760279655456536,145.9524993896484,137.3694000244141,115.78019968668627,97.23097229003906,117.30090335000006,121.8690032958984,83.65186920166019,18.2,26.410757923126248,0,0.7071067811865476,0.7071067811865476,0.8090169943749475,-0.587785252292473,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.004893912408576284,-0.0036567052205604966,-6.264549255370952,6.187103271484403,-1.287501017252481,-5.56713104248044,3.1567001500000487,1.9264526367186363,-0.8287551879881647,0.0,-0.006713597626493595,-0.00048346519464104176
6100919,2025-05-29 03:21:40,41.99777347880204,39.0915804583204,10.756622950235998,147.30554962158195,134.69605255126962,114.4926986694336,106.0823974609375,120.4576035,117.0671997070312,82.82311401367183,18.2,26.410274457931497,0,0.7071067811865476,0.7071067811865476,0.8090169943749475,-0.587785252292473,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.004893912408618917,-0.003656705220537404,1.353050231933537,-2.6733474731444744,-1.28750101725268,8.851425170898438,3.156700149999949,-4.801803588867202,-0.8287551879883637,0.0,-0.0067135976265220165,-0.0004834651947511759
6100920,2025-05-29 03:21:50,42.00266739121063,39.08486686069394,10.75296624501546,148.6585998535156,132.022705078125,118.82009887695315,101.6835021972656,117.14830273333332,121.1632995605469,81.99435882568366,18.2,26.4097909927368,0,0.7071067811865476,0.7071067811865476,0.8090169943749475,-0.587785252292473,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.004893912408590495,-0.0036567052205391803,1.3530502319336506,-2.6733474731446165,4.32740020751956,-4.398895263671903,-3.3093007666666807,4.09609985351571,-0.8287551879881647,0.0,-0.006713597626458068,-0.0004834651946978852
6100921,2025-05-29 03:22:00,42.00756130361913,39.07815326306745,10.74930953979492,154.0410003662109,133.08670043945318,123.1474990844727,103.2510986328125,113.8390019666668,117.8396987915039,81.16560363769531,18.2,26.40930752754212,0,0.7071067811865476,0.7071067811865476,0.7431448254773945,-0.6691306063588579,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.0048939124084981245,-0.0036567052205391803,5.3824005126953125,1.0639953613281818,4.3274002075195455,1.5675964355469034,-3.3093007666665244,-3.323600769042997,-0.8287551879883495,0.0,-0.006713597626493595,-0.0004834651946801216
6100922,2025-05-29 03:22:10,42.01245521602783,39.07143966544104,11.05115985870361,145.61279296875,134.1506958007812,117.45814895629876,95.22225952148438,110.5297012,118.36135864257795,82.5079154968262,18.2,26.408824062347403,0,0.7071067811865476,0.7071067811865476,0.7431448254773945,-0.6691306063588579,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.004893912408704182,0.30185031890868963,-8.428207397460909,1.0639953613280113,-5.689350128173942,-8.028839111328125,-3.3093007666667944,0.5216598510740482,1.3423118591308878,0.0,-0.00671359762640833,-0.00048346519471564875
6100923,2025-05-29 03:22:20,42.01734912843638,39.06472606781459,10.92777490615842,148.5572967529297,128.0709075927734,111.768798828125,95.3429603576661,122.8513031,118.88301849365216,83.85022735595703,18.2,26.408340597152705,0,0.7071067811865476,0.7071067811865476,0.7431448254773945,-0.6691306063588579,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.0048939124085478625,-0.12338495254518911,2.9445037841796875,-6.079788208007784,-5.689350128173757,0.12070083618172589,12.32160189999999,0.5216598510742045,1.342311859130831,0.0,-0.006713597626450962,-0.0004834651946978852
6100924,2025-05-29 03:22:30,42.02224304084491,39.05801247018815,10.80438995361328,132.5473022460938,129.85010528564453,111.532366434733,95.46366119384749,125.20930099999993,119.40467834472638,82.70580291748053,18.2,26.407857131958025,0,0.7071067811865476,0.7071067811865476,0.7431448254773945,-0.6691306063588579,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.004893912408533652,-0.12338495254514115,-16.00999450683588,1.7791976928711222,-0.2364323933919934,0.12070083618138483,2.35799789999993,0.5216598510742188,-1.1444244384765057,0.0,-0.006713597626436751,-0.0004834651946801216
6100925,2025-05-29 03:22:40,42.02713695325346,39.05129887256172,10.799538653829837,160.2698059082031,131.6293029785156,111.29593404134108,95.58436203002924,127.5672989,119.92633819580077,81.5613784790039,18.2,26.407373666763338,0,0.7071067811865476,0.7071067811865476,0.7431448254773945,-0.6691306063588579,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.0048939124085478625,-0.004851299783442897,27.72250366210929,1.7791976928710653,-0.23643239339192235,0.12070083618175431,2.357997900000072,0.5216598510743893,-1.1444244384766193,0.0,-0.006713597626429646,-0.00048346519468722704
